accept-in,-6450158305452623114,1980443434341039
accept-in,-6450158305452623114,1980443434353368
accept-in,-3741681113947222405,1980443439492406
accept-in,-3741681113947222405,1980443439495586
accept-in,-3053731165116482440,1980443444648037
accept-in,-3053731165116482440,1980443444651387
accept-in,3912146132202961905,1980443449811617
accept-in,3912146132202961905,1980443449814451
accept-in,2622665981990113620,1980443454938643
accept-in,2622665981990113620,1980443454941681
accept-in,4054111362342006660,1980443460171296
accept-in,4054111362342006660,1980443460174333
accept-in,-1815366900761974039,1980443465266023
accept-in,-1815366900761974039,1980443465270940
accept-in,4323302241822523701,1980443470418368
accept-in,4323302241822523701,1980443470421335
accept-in,6130764899161624420,1980443475820426
accept-in,6130764899161624420,1980443475823753
accept-in,-9071755890383443085,1980443480892621
accept-in,-9071755890383443085,1980443480895843
accept-in,-2916511327546244863,1980443486060799
accept-in,-2916511327546244863,1980443486064197
accept-in,-8122446617354529924,1980443491111388
accept-in,-8122446617354529924,1980443491114703
accept-in,-5220540463685584723,1980443496297909
accept-in,-5220540463685584723,1980443496301026
accept-in,-3041731299178491900,1980443501456998
accept-in,-3041731299178491900,1980443501459810
accept-in,7395042340921640971,1980443506532976
accept-in,7395042340921640971,1980443506536583
accept-in,-6095361091214359139,1980443511655428
accept-in,-6095361091214359139,1980443511659030
accept-in,1607392428946434507,1980443516809764
accept-in,1607392428946434507,1980443516813152
accept-in,-6720686303580346907,1980443521908121
accept-in,-6720686303580346907,1980443521911348
accept-in,-3840971242146639981,1980443527083672
accept-in,-3840971242146639981,1980443527087004
accept-in,-931087584459842298,1980443532212252
accept-in,-931087584459842298,1980443532215509
accept-in,514688821221820282,1980443537372044
accept-in,514688821221820282,1980443537375159
accept-in,4416168767013612857,1980443542534063
accept-in,4416168767013612857,1980443542537395
accept-in,-2071717048542002182,1980443547665227
accept-in,-2071717048542002182,1980443547668237
accept-in,-8971795199338547573,1980443552798500
accept-in,-8971795199338547573,1980443552801522
accept-in,-7577611582553072862,1980443557990341
accept-in,-7577611582553072862,1980443557993498
accept-in,-883014326101892411,1980443563138175
accept-in,-883014326101892411,1980443563141445
accept-in,-8871830622930770439,1980443568324549
accept-in,-8871830622930770439,1980443568327620
accept-in,7061100766390605273,1980443573486571
accept-in,7061100766390605273,1980443573489479
accept-in,2222525538959760382,1980443578649758
accept-in,2222525538959760382,1980443578652825
accept-in,1737591390383368394,1980443583810373
accept-in,1737591390383368394,1980443583813288
accept-in,7815743156564165205,1980443589032112
accept-in,7815743156564165205,1980443589035520
accept-in,8122232569088948972,1980443594180139
accept-in,8122232569088948972,1980443594183544
accept-in,8785041260369512915,1980443599598315
accept-in,8785041260369512915,1980443599601395
accept-in,8382053200809048610,1980443604460815
accept-in,8382053200809048610,1980443604463851
accept-in,-1237710365678019691,1980443609639835
accept-in,-1237710365678019691,1980443609643797
