19:14:52,495 |-INFO in ch.qos.logback.classic.LoggerContext[default] - Could NOT find resource [logback-test.xml]
19:14:52,495 |-INFO in ch.qos.logback.classic.LoggerContext[default] - Could NOT find resource [logback.groovy]
19:14:52,495 |-INFO in ch.qos.logback.classic.LoggerContext[default] - Found resource [logback.xml] at [jar:file:/home/ubuntu/flamestream/lib/flamestream-runtime-1.0-SNAPSHOT.jar!/logback.xml]
19:14:52,521 |-INFO in ch.qos.logback.core.joran.spi.ConfigurationWatchList@60f82f98 - URL [jar:file:/home/ubuntu/flamestream/lib/flamestream-runtime-1.0-SNAPSHOT.jar!/logback.xml] is not of type file
19:14:52,591 |-INFO in ch.qos.logback.classic.joran.action.ConfigurationAction - debug attribute not set
19:14:52,593 |-INFO in ch.qos.logback.core.joran.action.AppenderAction - About to instantiate appender of type [ch.qos.logback.core.ConsoleAppender]
19:14:52,609 |-INFO in ch.qos.logback.core.joran.action.AppenderAction - Naming appender as [STDOUT]
19:14:52,626 |-INFO in ch.qos.logback.core.joran.action.NestedComplexPropertyIA - Assuming default type [ch.qos.logback.classic.encoder.PatternLayoutEncoder] for [encoder] property
19:14:52,745 |-INFO in ch.qos.logback.core.joran.action.AppenderAction - About to instantiate appender of type [ch.qos.logback.core.rolling.RollingFileAppender]
19:14:52,757 |-INFO in ch.qos.logback.core.joran.action.AppenderAction - Naming appender as [FILE]
19:14:52,806 |-INFO in c.q.l.core.rolling.TimeBasedRollingPolicy@905544614 - No compression will be used
19:14:52,807 |-INFO in c.q.l.core.rolling.TimeBasedRollingPolicy@905544614 - Will use the pattern /tmp/application_%d{yyyy-MM-dd}.%i.log for the active file
19:14:52,810 |-INFO in ch.qos.logback.core.rolling.SizeAndTimeBasedFNATP@7f690630 - The date pattern is 'yyyy-MM-dd' from file name pattern '/tmp/application_%d{yyyy-MM-dd}.%i.log'.
19:14:52,810 |-INFO in ch.qos.logback.core.rolling.SizeAndTimeBasedFNATP@7f690630 - Roll-over at midnight.
19:14:52,816 |-INFO in ch.qos.logback.core.rolling.SizeAndTimeBasedFNATP@7f690630 - Setting initial period to Wed Oct 23 19:14:11 UTC 2019
19:14:52,817 |-WARN in ch.qos.logback.core.rolling.SizeAndTimeBasedFNATP@7f690630 - SizeAndTimeBasedFNATP is deprecated. Use SizeAndTimeBasedRollingPolicy instead
19:14:52,817 |-WARN in ch.qos.logback.core.rolling.SizeAndTimeBasedFNATP@7f690630 - For more information see http://logback.qos.ch/manual/appenders.html#SizeAndTimeBasedRollingPolicy
19:14:52,822 |-INFO in ch.qos.logback.core.joran.action.NestedComplexPropertyIA - Assuming default type [ch.qos.logback.classic.encoder.PatternLayoutEncoder] for [encoder] property
19:14:52,830 |-INFO in ch.qos.logback.core.rolling.RollingFileAppender[FILE] - Active log file name: /tmp/application.log
19:14:52,830 |-INFO in ch.qos.logback.core.rolling.RollingFileAppender[FILE] - File property is set to [/tmp/application.log]
19:14:52,832 |-INFO in ch.qos.logback.classic.joran.action.RootLoggerAction - Setting level of ROOT logger to INFO
19:14:52,832 |-INFO in ch.qos.logback.core.joran.action.AppenderRefAction - Attaching appender named [STDOUT] to Logger[ROOT]
19:14:52,832 |-INFO in ch.qos.logback.core.joran.action.AppenderRefAction - Attaching appender named [FILE] to Logger[ROOT]
19:14:52,832 |-INFO in ch.qos.logback.classic.joran.action.ConfigurationAction - End of configuration.
19:14:52,833 |-INFO in ch.qos.logback.classic.joran.JoranConfigurator@edf4efb - Registering current configuration as safe fallback point

19:14:53.204 [main] INFO  o.a.c.u.Compatibility  - Running in ZooKeeper 3.4.x compatibility mode
19:14:53.256 [main] INFO  o.a.z.ZooKeeper  - Client environment:os.name=Linux
19:14:53.256 [main] INFO  o.a.z.ZooKeeper  - Client environment:os.arch=amd64
19:14:53.256 [main] INFO  o.a.z.ZooKeeper  - Client environment:os.version=4.15.0-1040-gcp
19:14:53.256 [main] INFO  o.a.z.ZooKeeper  - Client environment:user.name=ubuntu
19:14:53.257 [main] INFO  o.a.z.ZooKeeper  - Client environment:user.home=/home/ubuntu
19:14:53.258 [main] INFO  o.a.z.ZooKeeper  - Client environment:user.dir=/home/ubuntu
19:14:53.259 [main] INFO  o.a.z.ZooKeeper  - Initiating client connection, connectString=flamestream-benchmarks-manager:12181 sessionTimeout=60000 watcher=org.apache.curator.ConnectionState@8b96fde
19:14:53.285 [main-SendThread(flamestream-benchmarks-manager:12181)] INFO  o.a.z.ClientCnxn  - Opening socket connection to server flamestream-benchmarks-manager/10.0.0.2:12181. Will not attempt to authenticate using SASL (unknown error)
19:14:53.293 [main] INFO  o.a.c.f.i.CuratorFrameworkImpl  - Default schema
19:14:53.311 [main-SendThread(flamestream-benchmarks-manager:12181)] INFO  o.a.z.ClientCnxn  - Socket connection established to flamestream-benchmarks-manager/10.0.0.2:12181, initiating session
19:14:53.327 [main-SendThread(flamestream-benchmarks-manager:12181)] INFO  o.a.z.ClientCnxn  - Session establishment complete on server flamestream-benchmarks-manager/10.0.0.2:12181, sessionid = 0x100002441160014, negotiated timeout = 60000
19:14:53.343 [main-EventThread] INFO  o.a.c.f.s.ConnectionStateManager  - State change: CONNECTED
2019-10-23T19:14:54.358+0000: 2.066: [Full GC (Metadata GC Threshold) 2019-10-23T19:14:54.358+0000: 2.066: [Tenured: 0K->14251K(1024000K), 0.0537214 secs] 131073K->14251K(1484800K), [Metaspace: 20860K->20860K(1067008K)], 0.0540448 secs] [Times: user=0.04 sys=0.00, real=0.06 secs] 
19:14:54.505 [main] INFO  c.s.f.r.RemoteRuntime  - Pushing graph com.spbsu.flamestream.core.Graph$Builder$MyGraph@36060e
19:14:54.539 [main] INFO  c.s.f.r.RemoteRuntime  - Attaching rear id: 'FlameSocketGraphDeployerRear', type: 'com.spbsu.flamestream.runtime.edge.socket.SocketRearType@6bffbc6d'
19:14:54.590 [main] INFO  c.s.f.r.RemoteRuntime  - Attaching front id: 'FlameSocketGraphDeployerFront', type: 'com.spbsu.flamestream.runtime.edge.socket.SocketFrontType@5a1de7fb'
19:15:00.511 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Consumer has been connected Connection 1, /10.0.0.6:47816
19:15:00.512 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Consumer has been connected Connection 2, /10.0.0.16:50240
19:15:00.656 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Closing connection flamestream-benchmarks-worker-0
19:15:00.797 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Closing connection flamestream-benchmarks-worker-1
19:15:01.843 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Consumer has been connected Connection 3, /10.0.0.18:55078
19:15:01.906 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Accepting connection: flamestream-benchmarks-worker-9
19:15:03.571 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Consumer has been connected Connection 4, /10.0.0.21:45338
19:15:03.646 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Accepting connection: flamestream-benchmarks-worker-8
19:15:04.013 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Consumer has been connected Connection 5, /10.0.0.3:34852
19:15:04.108 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Accepting connection: flamestream-benchmarks-worker-19
19:15:04.429 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Consumer has been connected Connection 6, /10.0.0.9:43050
19:15:04.526 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Accepting connection: flamestream-benchmarks-worker-17
19:15:04.794 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Consumer has been connected Connection 7, /10.0.0.17:58526
19:15:04.889 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Accepting connection: flamestream-benchmarks-worker-7
19:15:05.135 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Consumer has been connected Connection 8, /10.0.0.19:47326
19:15:05.218 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Accepting connection: flamestream-benchmarks-worker-15
19:15:05.646 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Consumer has been connected Connection 9, /10.0.0.12:48714
19:15:05.757 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Accepting connection: flamestream-benchmarks-worker-6
19:15:06.376 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Consumer has been connected Connection 10, /10.0.0.15:46650
19:15:06.389 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Consumer has been connected Connection 11, /10.0.0.7:60142
19:15:06.454 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Accepting connection: flamestream-benchmarks-worker-3
19:15:06.473 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Accepting connection: flamestream-benchmarks-worker-5
19:15:06.753 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Consumer has been connected Connection 12, /10.0.0.13:52030
19:15:06.796 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Consumer has been connected Connection 13, /10.0.0.8:53794
19:15:06.853 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Accepting connection: flamestream-benchmarks-worker-18
19:15:06.896 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Accepting connection: flamestream-benchmarks-worker-10
19:15:07.069 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Consumer has been connected Connection 14, /10.0.0.5:37728
19:15:07.144 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Accepting connection: flamestream-benchmarks-worker-4
19:15:07.358 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Consumer has been connected Connection 15, /10.0.0.4:35496
19:15:07.442 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Consumer has been connected Connection 16, /10.0.0.20:37782
19:15:07.454 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Accepting connection: flamestream-benchmarks-worker-2
19:15:07.514 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Accepting connection: flamestream-benchmarks-worker-11
19:15:07.642 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Consumer has been connected Connection 17, /10.0.0.11:41350
19:15:07.720 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Accepting connection: flamestream-benchmarks-worker-16
19:15:07.765 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Consumer has been connected Connection 18, /10.0.0.10:48786
19:15:07.788 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Consumer has been connected Connection 19, /10.0.0.22:52988
19:15:07.809 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Consumer has been connected Connection 20, /10.0.0.14:47438
19:15:07.850 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Accepting connection: flamestream-benchmarks-worker-13
19:15:07.868 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Accepting connection: flamestream-benchmarks-worker-14
19:15:07.886 [Server] INFO  c.s.f.e.b.BenchStandComponentFactory  - Accepting connection: flamestream-benchmarks-worker-12
19:15:08.282 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - Got id -49979, Progress: 0/50000
19:15:08.282 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - NotificationAwaitTimes: dataItems.size() = 1, dataItems.peek() = -49979, awaitCountConsumer = AwaitCountConsumer{0/50000}
19:15:09.289 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - Got id -49757, Progress: 0/50000
19:15:09.290 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - NotificationAwaitTimes: dataItems.size() = 16, dataItems.peek() = -49762, awaitCountConsumer = AwaitCountConsumer{0/50000}
19:15:10.290 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - Got id -49540, Progress: 0/50000
19:15:10.290 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - NotificationAwaitTimes: dataItems.size() = 1, dataItems.peek() = -49540, awaitCountConsumer = AwaitCountConsumer{0/50000}
19:15:11.294 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - Got id -49341, Progress: 0/50000
19:15:11.295 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - NotificationAwaitTimes: dataItems.size() = 7, dataItems.peek() = -49348, awaitCountConsumer = AwaitCountConsumer{0/50000}
19:15:12.298 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - Got id -49135, Progress: 0/50000
19:15:12.300 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - NotificationAwaitTimes: dataItems.size() = 14, dataItems.peek() = -49149, awaitCountConsumer = AwaitCountConsumer{0/50000}
19:15:13.302 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - Got id -48930, Progress: 0/50000
19:15:13.303 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - NotificationAwaitTimes: dataItems.size() = 3, dataItems.peek() = -48934, awaitCountConsumer = AwaitCountConsumer{0/50000}
19:15:14.304 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - Got id -48734, Progress: 0/50000
19:15:14.305 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - NotificationAwaitTimes: dataItems.size() = 3, dataItems.peek() = -48736, awaitCountConsumer = AwaitCountConsumer{0/50000}
19:15:15.306 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - Got id -48533, Progress: 0/50000
19:15:15.306 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - NotificationAwaitTimes: dataItems.size() = 4, dataItems.peek() = -48538, awaitCountConsumer = AwaitCountConsumer{0/50000}
19:15:16.308 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - Got id -48333, Progress: 0/50000
19:15:16.309 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - NotificationAwaitTimes: dataItems.size() = 4, dataItems.peek() = -48340, awaitCountConsumer = AwaitCountConsumer{0/50000}
19:15:17.309 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - Got id -48138, Progress: 0/50000
19:15:17.311 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - NotificationAwaitTimes: dataItems.size() = 11, dataItems.peek() = -48142, awaitCountConsumer = AwaitCountConsumer{0/50000}
19:15:18.316 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - Got id -47932, Progress: 0/50000
19:15:18.317 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - NotificationAwaitTimes: dataItems.size() = 11, dataItems.peek() = -47941, awaitCountConsumer = AwaitCountConsumer{0/50000}
19:15:19.325 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - Got id -47728, Progress: 0/50000
19:15:19.325 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - NotificationAwaitTimes: dataItems.size() = 2, dataItems.peek() = -47728, awaitCountConsumer = AwaitCountConsumer{0/50000}
19:15:20.335 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - Got id -47526, Progress: 0/50000
19:15:20.336 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - NotificationAwaitTimes: dataItems.size() = 8, dataItems.peek() = -47530, awaitCountConsumer = AwaitCountConsumer{0/50000}
19:15:21.340 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - Got id -47332, Progress: 0/50000
19:15:21.340 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - NotificationAwaitTimes: dataItems.size() = 3, dataItems.peek() = -47332, awaitCountConsumer = AwaitCountConsumer{0/50000}
19:15:22.341 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - Got id -47126, Progress: 0/50000
19:15:22.343 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - NotificationAwaitTimes: dataItems.size() = 6, dataItems.peek() = -47131, awaitCountConsumer = AwaitCountConsumer{0/50000}
19:15:23.342 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - Got id -46924, Progress: 0/50000
19:15:23.342 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - NotificationAwaitTimes: dataItems.size() = 13, dataItems.peek() = -46936, awaitCountConsumer = AwaitCountConsumer{0/50000}
19:15:24.350 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - Got id -46723, Progress: 0/50000
19:15:24.351 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - NotificationAwaitTimes: dataItems.size() = 1, dataItems.peek() = -46723, awaitCountConsumer = AwaitCountConsumer{0/50000}
19:15:25.353 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - Got id -46523, Progress: 0/50000
19:15:25.354 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - NotificationAwaitTimes: dataItems.size() = 1, dataItems.peek() = -46523, awaitCountConsumer = AwaitCountConsumer{0/50000}
19:15:26.364 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - Got id -46321, Progress: 0/50000
19:15:26.364 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - NotificationAwaitTimes: dataItems.size() = 3, dataItems.peek() = -46323, awaitCountConsumer = AwaitCountConsumer{0/50000}
19:15:27.365 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - Got id -46125, Progress: 0/50000
19:15:27.368 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - NotificationAwaitTimes: dataItems.size() = 1, dataItems.peek() = -46125, awaitCountConsumer = AwaitCountConsumer{0/50000}
19:15:28.366 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - Got id -45923, Progress: 0/50000
19:15:28.367 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - NotificationAwaitTimes: dataItems.size() = 7, dataItems.peek() = -45927, awaitCountConsumer = AwaitCountConsumer{0/50000}
19:15:29.368 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - Got id -45720, Progress: 0/50000
19:15:29.368 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - NotificationAwaitTimes: dataItems.size() = 10, dataItems.peek() = -45730, awaitCountConsumer = AwaitCountConsumer{0/50000}
19:15:30.377 [Server] INFO  c.s.f.e.b.WatermarksVsAckerBenchStand  - Got id -45517, Progress: 0/50000
