accept-in,-7988729336878268179,63122782323480
accept-in,-7988729336878268179,63122782325117
accept-in,1525110845705167583,63122786528299
accept-in,1525110845705167583,63122786530169
accept-in,6170837292200463353,63122790627787
accept-in,6170837292200463353,63122790629688
accept-in,3345642781454777479,63122794936679
accept-in,3345642781454777479,63122794938533
accept-in,5569744343957682362,63122799037737
accept-in,5569744343957682362,63122799039683
accept-in,-187969898596761976,63122803330761
accept-in,-187969898596761976,63122803332541
accept-in,2466494846077513877,63122807499369
accept-in,2466494846077513877,63122807500967
accept-in,-2613778518643426476,63122811622568
accept-in,-2613778518643426476,63122811624344
accept-in,-1186949567067726263,63122815853979
accept-in,-1186949567067726263,63122815855728
accept-in,-5871276776143178545,63122820100382
accept-in,-5871276776143178545,63122820102387
accept-in,7370994166429832683,63122824388928
accept-in,7370994166429832683,63122824390472
accept-in,-520715605514940730,63122828544007
accept-in,-520715605514940730,63122828545709
accept-in,-8988380166426211909,63122832822327
accept-in,-8988380166426211909,63122832823992
accept-in,5416293787452886955,63122837020814
accept-in,5416293787452886955,63122837022658
accept-in,-215920060287456117,63122841226852
accept-in,-215920060287456117,63122841228616
accept-in,-1390906669314756373,63122845414764
accept-in,-1390906669314756373,63122845416484
accept-in,9199802926679882931,63122849604119
accept-in,9199802926679882931,63122849605847
accept-in,3609816841448274495,63122853742198
accept-in,3609816841448274495,63122853744075
accept-in,-2881942925219153554,63122857940021
accept-in,-2881942925219153554,63122857941834
accept-in,-8056173025614513050,63122862094734
accept-in,-8056173025614513050,63122862096538
accept-in,-3482082984183263806,63122866217005
accept-in,-3482082984183263806,63122866218875
accept-in,560055712084523620,63122870885941
accept-in,560055712084523620,63122870887679
accept-in,-9079649800066622318,63122874736890
accept-in,-9079649800066622318,63122874738636
accept-in,-8785650147741596659,63122878822216
accept-in,-8785650147741596659,63122878824143
accept-in,-5728073193979049345,63122883010424
accept-in,-5728073193979049345,63122883012222
accept-in,829380226049473968,63122887224036
accept-in,829380226049473968,63122887225835
accept-in,2767849693843700545,63122891420140
accept-in,2767849693843700545,63122891421895
accept-in,-6809294621162104551,63122895609216
accept-in,-6809294621162104551,63122895619296
accept-in,4623837842665940865,63122899792032
accept-in,4623837842665940865,63122899793841
accept-in,1166226562879764151,63122903987993
accept-in,1166226562879764151,63122903989767
accept-in,8344510246587582389,63122908169479
accept-in,8344510246587582389,63122908171278
accept-in,-6420510862512819046,63122912390256
accept-in,-6420510862512819046,63122912392157
accept-in,7419174440394201478,63122916556820
accept-in,7419174440394201478,63122916558673
accept-in,8093112747300340106,63122920968923
accept-in,8093112747300340106,63122920970785
accept-in,-2946747523379030868,63122925121873
accept-in,-2946747523379030868,63122925123948
accept-in,714172014710695930,63122929138959
accept-in,714172014710695930,63122929140794
accept-in,8354977084526609599,63122933421141
accept-in,8354977084526609599,63122933422939
accept-in,7639720382893640015,63122937575639
accept-in,7639720382893640015,63122937577534
accept-in,8143242702668979972,63122941925330
accept-in,8143242702668979972,63122941927334
accept-in,3110391586946970825,63122946053723
accept-in,3110391586946970825,63122946055466
accept-in,3493603470230865952,63122950903500
accept-in,3493603470230865952,63122950905312
accept-in,-2768080129984140176,63122954393020
accept-in,-2768080129984140176,63122954394957
accept-in,-5008676062127228689,63122958535756
accept-in,-5008676062127228689,63122958537621
accept-in,5578400945391617456,63122962980222
accept-in,5578400945391617456,63122962982201
accept-in,-2861188318812274106,63122967065441
accept-in,-2861188318812274106,63122967067174
accept-in,4248298365148445099,63122971201055
accept-in,4248298365148445099,63122971203060
accept-in,-67544386771794328,63122975358324
accept-in,-67544386771794328,63122975360233
accept-in,-7939033811662425814,63122979529532
accept-in,-7939033811662425814,63122979531402
accept-in,466457660490471771,63122983823748
accept-in,466457660490471771,63122983825535
accept-in,6739174966657410728,63122987907424
accept-in,6739174966657410728,63122987909370
accept-in,4494346382555306309,63122992098419
accept-in,4494346382555306309,63122992100216
accept-in,-2650602054763045140,63122996277957
accept-in,-2650602054763045140,63122996279983
accept-in,8675821892523170818,63123000578517
accept-in,8675821892523170818,63123000580322
accept-in,-7939035152618247579,63123004702609
accept-in,-7939035152618247579,63123004704654
accept-in,2310119691084211910,63123009092822
accept-in,2310119691084211910,63123009094575
accept-in,-1042821119236498533,63123013124850
